Game,numOpportunity,Event,Result,Start Pos,End Pos,Team,Player
USD,24,Pass,Successful,"[79.14285714285714, 4.952380952380949]","[99.33333333333331, 21.14285714285714]",USD,8
,,,,,,,
USD,24,Shot(foot),Unsuccessful,"[98.57142857142856, 24.38095238095238]","[119.7142857142857, 41.523809523809526]",USD,7
,,,,,,,
USD,25,Throw-in,Unsuccessful,"[88.28571428571428, 0.0]","[68.09523809523807, 6.666666666666671]",Opponent,24
,,,,,,,
USD,25,Pass,Successful,"[66.76190476190476, 7.047619047619051]","[77.23809523809521, 17.714285714285722]",USD,24
,,,,,,,
USD,25,Pass,Successful,"[78.57142857142856, 19.23809523809524]","[93.04761904761904, 21.33333333333333]",USD,26
,,,,,,,
USD,25,Shot(foot),Unsuccessful,"[101.8095238095238, 24.76190476190476]","[119.9047619047619, 46.095238095238095]",USD,11
,,,,,,,
USD,26,Tackle,Successful,"[32.66666666666665, 76.38095238095238]","[-1, -1]",USD,17
,,,,,,,
USD,26,Pass,Successful,"[33.42857142857141, 75.80952380952381]","[88.66666666666666, 62.857142857142854]",USD,17
,,,,,,,
USD,26,Shot(foot),Unsuccessful,"[108.66666666666666, 50.666666666666664]","[119.52380952380952, 43.80952380952381]",USD,10
,,,,,,,
USD,27,Pass,Unsuccessful,"[96.47619047619045, 56.57142857142857]","[109.04761904761904, 66.85714285714286]",Opponent,10
,,,,,,,
USD,27,Pass,Successful,"[109.42857142857142, 62.476190476190474]","[96.28571428571428, 54.095238095238095]",USD,10
,,,,,,,
USD,27,Pass,Successful,"[91.7142857142857, 55.80952380952381]","[87.9047619047619, 74.28571428571428]",USD,26
,,,,,,,
USD,27,Shot(foot),Successful,"[94.38095238095238, 47.23809523809524]","[119.14285714285714, 43.61904761904762]",USD,7
,,,,,,,
USD,28,Tackle,Successful,"[78.19047619047618, 26.47619047619048]","[89.8095238095238, 27.61904761904762]",USD,6
,,,,,,,
USD,28,Pass,Successful,"[89.8095238095238, 30.285714285714292]","[86.76190476190476, 21.904761904761912]",USD,26
,,,,,,,
USD,28,Pass,Successful,"[92.28571428571428, 13.142857142857139]","[94.19047619047618, 2.6666666666666714]",USD,6
,,,,,,,
USD,28,Pass,Successful,"[90.57142857142856, 3.80952380952381]","[70.76190476190476, 6.285714285714292]",USD,11
,,,,,,,
USD,28,Pass,Successful,"[77.8095238095238, 4.38095238095238]","[74.57142857142856, 50.666666666666664]",USD,9
,,,,,,,
USD,28,Shot(foot),Unsuccessful,"[84.47619047619045, 45.333333333333336]","[119.7142857142857, 47.42857142857143]",USD,4
,,,,,,,
USD,29,Set Piece,Unsuccessful,"[8.857142857142847, 15.047619047619051]","[4.285714285714278, 35.80952380952381]",USD,5
,,,,,,,
USD,29,Tackle,Successful,"[5.238095238095227, 36.19047619047619]","[29.999999999999993, 30.85714285714286]",Opponent,13
,,,,,,,
USD,29,Shot(foot),Unsuccessful,"[31.7142857142857, 30.47619047619048]","[0.4761904761904674, 44.76190476190476]",USD,13
,,,,,,,
USD,30,Pass,Unsuccessful,"[31.14285714285713, 21.523809523809533]","[50.76190476190475, 29.523809523809533]",Opponent,26
,,,,,,,
USD,30,Pass,Successful,"[49.8095238095238, 30.66666666666667]","[42.19047619047618, 50.285714285714285]",USD,26
,,,,,,,
USD,30,Pass,Successful,"[31.14285714285713, 56.95238095238095]","[2.952380952380942, 21.33333333333333]",USD,6
,,,,,,,
USD,30,Pass,Successful,"[1.809523809523796, 21.523809523809533]","[12.857142857142847, 25.14285714285714]",USD,11
,,,,,,,
USD,30,Pass,Successful,"[13.047619047619037, 23.42857142857143]","[8.476190476190467, 34.66666666666667]",USD,7
,,,,,,,
USD,30,Shot(foot),Unsuccessful,"[9.809523809523796, 35.42857142857143]","[3.5238095238095113, 36.0]",Opponent,10
USD,31,Set Piece,Successful,"[46.57142857142856, 72.0]","[14.952380952380942, 34.095238095238095]",USD,24
,,,,,,,
USD,31,Shot(foot),Unsuccessful,"[14.952380952380942, 35.04761904761905]","[0.857142857142847, 40.57142857142857]",USD,26
,,,,,,,
USD,32,Set Piece,Successful,"[43.33333333333332, 71.61904761904762]","[3.5238095238095113, 36.0]",USD,24
,,,,,,,
USD,32,Tackle,Successful,"[3.5238095238095113, 36.19047619047619]","[8.857142857142847, 32.38095238095238]",Opponent,6
,,,,,,,
USD,32,Shot(head),Unsuccessful,"[9.619047619047606, 32.19047619047619]","[3.904761904761891, 36.57142857142857]",USD,6
,,,,,,,
