Season,Date,Match,Competition,Duration,isOpponent,Team,Aerial duels,Aerial duels accuracy,Aerial duels won,Average pass length,Average passes per possession,Average shot distance,Back passes,Back passes accuracy,Back passes accurate,Back passes percentage,Clearances,Conceded goals,Corners,Corners with shots,Corners with shots percentage,Counterattacks,Counterattacks with shots,Counterattacks with shots percentage,Crosses,Crosses accurate,Crossing accuracy,Deep completed crosses,Deep completed passes,Defensive duels,Defensive duels accuracy,Defensive duels won,Difference in Goals and xG,Duels,Duels accuracy,Duels won,Forward passes,Forward passes accuracy,Forward passes accurate,Forward passes percentage,Fouls,Free kicks,Free kicks with shots,Goal differential,Goal kicks,Goals,Interceptions,Lateral passes,Lateral passes accuracy,Lateral passes accurate,Lateral passes percentage,Long pass %,Long passes,Long passes accuracy,Long passes accurate,Long passes percentage,Losses,Losses High,Losses Low,Losses Medium,Match tempo,Offensive duels,Offensive duels accuracy,Offensive duels won,Offsides,PPDA,Passes,Passes accuracy,Passes accurate,Passes to final third,Passes to final third accuracy,Passes to final third accurate,Passes to final third percentage,Penalties,Penalties converted,Penalty area entries (runs,Penalty area entries (runs crosses),Penalty conversion percentage,Positional attacks,Positional attacks with shots,Positional attacks with shots percentage,"Possession, %",Progressive passes,Progressive passes accuracy,Progressive passes accurate,Progressive passes percentage,Recoveries,Recoveries High,Recoveries Low,Recoveries Medium,Red cards,Scheme,Shots,Shots against,Shots against on target,Shots against on target accuracy,Shots from outside penalty area,Shots from outside penalty area on target,Shots from outside penalty area on target accuracy,Shots from outside penalty area on target percentage,Shots on target,Shots on target accuracy,Sliding tackle percentage,Sliding tackles,Sliding tackles successful,Smart passes,Smart passes accuracy,Smart passes accurate,Smart passes percentage,Throw in percentage,Throw ins,Throw ins accurate,Touches in penalty area,Yellow cards,xG
2023,2023-09-09,Denver Pioneers - UC San Diego Tritons 4:0,United States. NCAA D1 Non-conference matches,95,True,Denver Pioneers,17,0.4117647058823529,7,18.12,8.73,17.09,113,0.9911504424778761,112,0.14933333333333335,8,0,5,3,0.6,1,0,0.0,17,8,0.47058823529411764,7,7,54,0.5740740740740741,31,1.88,144,0.4722222222222222,68,216,0.8379629629629629,181,0.24133333333333334,9,0,0,4,7,4,28,361,0.9390581717451524,339,0.452,4.38,36,0.4722222222222222,17,0.02266666666666667,92,52,9,31,19.45,52,0.36538461538461536,19,1,9.56,821,0.9135200974421437,750,79,0.810126582278481,64,0.08533333333333333,0,0,26,5,,33,11,0.3333333333333333,68.0,99,0.8484848484848485,84,0.112,79,19,29,31,0,4-1-3-2 (100.0%),16,7,0,0.0,5,2,0.4,0.25,8,0.5,,0,0,5,0.4,2,0.0026666666666666666,0.9583333333333334,24,23,21,0,2.12
2023,2023-09-09,Denver Pioneers - UC San Diego Tritons 4:0,United States. NCAA D1 Non-conference matches,95,False,UC San Diego Tritons,17,0.35294117647058826,6,21.46,3.24,17.05,49,0.9795918367346939,48,0.21238938053097345,6,4,2,1,0.5,2,2,1.0,7,1,0.14285714285714285,1,2,52,0.6346153846153846,33,-0.66,144,0.4722222222222222,68,111,0.5765765765765766,64,0.2831858407079646,7,1,0,-4,9,0,45,98,0.8775510204081632,86,0.3805309734513274,15.59,46,0.34782608695652173,16,0.07079646017699115,95,39,19,37,14.85,54,0.42592592592592593,23,1,25.28,295,0.7661016949152543,226,36,0.4166666666666667,15,0.06637168141592921,0,0,13,3,,17,3,0.17647058823529413,32.0,45,0.4888888888888889,22,0.09734513274336283,67,4,34,29,0,5-3-2 (52.02%),7,16,8,0.5,2,0,0.0,,0,0.0,0.0,5,0,2,0.5,1,0.004424778761061947,0.9444444444444444,18,17,8,0,0.66
2023,2023-09-15,Santa Clara Broncos - UC San Diego Tritons 2:2,United States. NCAA D1 Non-conference matches,102,True,Santa Clara Broncos,73,0.410958904109589,30,18.69,3.94,15.9,75,0.9466666666666667,71,0.16745283018867924,9,2,4,1,0.25,0,0,,20,10,0.5,10,11,88,0.5795454545454546,51,0.30000000000000004,300,0.44333333333333336,133,189,0.6825396825396826,129,0.30424528301886794,20,2,0,0,3,2,26,172,0.9011627906976745,155,0.36556603773584906,11.43,59,0.576271186440678,34,0.08018867924528301,143,77,13,53,16.89,83,0.3493975903614458,29,2,5.93,516,0.8217054263565892,424,83,0.6265060240963856,52,0.12264150943396226,0,0,37,4,,40,8,0.2,56.56,99,0.7878787878787878,78,0.18396226415094338,112,16,36,60,0,3-5-2 (100.0%),10,8,5,0.625,3,0,0.0,0.0,4,0.4,0.6666666666666666,6,4,2,0.5,1,0.0023584905660377358,0.6666666666666666,30,20,17,3,1.7
2023,2023-09-15,Santa Clara Broncos - UC San Diego Tritons 2:2,United States. NCAA D1 Non-conference matches,102,False,UC San Diego Tritons,73,0.4246575342465753,31,21.09,2.78,13.06,52,0.8076923076923077,42,0.15441176470588236,21,2,2,1,0.5,0,0,,8,4,0.5,4,3,83,0.6506024096385542,54,0.4099999999999999,300,0.48,144,172,0.6802325581395349,117,0.43014705882352944,16,3,0,0,9,2,64,96,0.84375,81,0.2977941176470588,20.44,74,0.6216216216216216,46,0.16911764705882354,152,46,33,73,15.42,88,0.42045454545454547,37,0,9.61,362,0.7513812154696132,272,55,0.6909090909090909,38,0.13970588235294118,0,0,15,2,,22,4,0.18181818181818182,43.44,95,0.6421052631578947,61,0.22426470588235295,109,9,59,41,0,3-4-2-1 (100.0%),8,10,4,0.4,1,0,0.0,0.0,4,0.5,0.16666666666666666,6,1,1,0.0,0,0.0,0.8095238095238095,21,17,10,2,1.59
2023,2023-09-21,San Diego Toreros - UC San Diego Tritons 2:1,United States. NCAA D1 Non-conference matches,96,True,San Diego Toreros,56,0.625,35,22.65,3.97,21.27,69,0.9130434782608695,63,0.16071428571428573,22,1,6,3,0.5,0,0,,15,4,0.26666666666666666,2,10,95,0.631578947368421,60,0.75,280,0.5142857142857142,144,160,0.725,116,0.29591836734693877,15,2,1,1,9,2,60,192,0.890625,171,0.4362244897959184,12.29,59,0.4745762711864407,28,0.07142857142857142,147,75,27,45,16.36,97,0.35051546391752575,34,0,7.28,480,0.8166666666666667,392,71,0.5774647887323944,41,0.10459183673469388,0,0,27,5,,37,12,0.32432432432432434,55.41,96,0.7604166666666666,73,0.18622448979591838,110,15,46,49,0,3-5-2 (100.0%),17,15,8,0.5333333333333333,8,2,0.25,0.4,5,0.29411764705882354,,0,0,0,,0,0.0,0.8636363636363636,22,19,21,1,1.25
2023,2023-09-21,San Diego Toreros - UC San Diego Tritons 2:1,United States. NCAA D1 Non-conference matches,96,False,UC San Diego Tritons,56,0.30357142857142855,17,21.15,2.99,20.23,49,0.8571428571428571,42,0.15272727272727274,14,2,8,3,0.375,0,0,,18,8,0.4444444444444444,8,3,97,0.6494845360824743,63,-0.3799999999999999,280,0.45714285714285713,128,162,0.6851851851851852,111,0.4036363636363636,6,3,0,-1,6,1,47,103,0.8155339805825242,84,0.3054545454545455,14.25,52,0.5192307692307693,27,0.09818181818181818,140,68,21,51,15.46,95,0.3684210526315789,35,0,12.43,365,0.7534246575342466,275,68,0.6176470588235294,42,0.15272727272727274,0,0,30,3,,36,12,0.3333333333333333,44.59,90,0.7555555555555555,68,0.24727272727272728,112,13,56,43,0,4-3-2-1 (100.0%),15,17,5,0.29411764705882354,9,3,0.3333333333333333,0.375,8,0.5333333333333333,0.25,4,1,2,0.5,1,0.0036363636363636364,0.782608695652174,23,18,10,1,1.38
2023,2023-09-28,UC San Diego Tritons - UC Santa Barbara Gauchos 3:0,United States. NCAA D1 Big West,98,False,UC San Diego Tritons,65,0.4461538461538462,29,22.26,2.36,17.09,38,0.8947368421052632,34,0.18579234972677597,15,0,1,0,0.0,1,0,0.0,7,5,0.7142857142857143,5,5,62,0.6612903225806451,41,1.9,254,0.44881889763779526,114,108,0.5740740740740741,62,0.33879781420765026,12,2,1,3,10,3,39,69,0.8840579710144928,61,0.3333333333333333,20.97,52,0.4807692307692308,25,0.1366120218579235,112,52,21,39,12.93,84,0.3333333333333333,28,1,18.95,248,0.7379032258064516,183,44,0.5681818181818182,25,0.1366120218579235,0,0,13,2,,24,5,0.20833333333333334,35.89,68,0.6764705882352942,46,0.25136612021857924,105,10,54,41,0,4-4-2 (61.1%),8,13,1,0.07692307692307693,3,2,0.6666666666666666,0.3333333333333333,6,0.75,,0,0,4,0.5,2,0.01092896174863388,0.7222222222222222,18,13,11,1,1.1
2023,2023-09-28,UC San Diego Tritons - UC Santa Barbara Gauchos 3:0,United States. NCAA D1 Big West,98,True,UC Santa Barbara Gauchos,65,0.4,26,23.13,5.44,17.87,89,0.9213483146067416,82,0.16907216494845362,7,3,3,1,0.3333333333333333,1,1,1.0,22,9,0.4090909090909091,9,10,84,0.6666666666666666,56,-1.03,254,0.4881889763779528,124,180,0.7166666666666667,129,0.26597938144329897,21,4,0,-3,5,0,39,269,0.929368029739777,250,0.5154639175257731,14.04,81,0.6296296296296297,51,0.10515463917525773,110,59,12,39,16.84,62,0.3387096774193548,21,3,4.29,577,0.8405545927209706,485,98,0.7448979591836735,73,0.15051546391752577,0,0,32,0,,38,9,0.23684210526315788,64.11,121,0.8099173553719008,98,0.2020618556701031,91,15,45,31,0,4-2-3-1 (49.97%),13,8,7,0.875,5,1,0.2,1.0,1,0.07692307692307693,,0,0,2,0.0,0,0.0,0.96,25,24,21,0,1.03
2023,2023-10-01,Sacramento State Hornets - UC San Diego Tritons 0:0,United States. NCAA D1 Big West,96,True,Sacramento State Hornets,36,0.5555555555555556,20,20.32,4.2,17.77,56,0.9464285714285714,53,0.1341772151898734,21,0,4,1,0.25,2,1,0.5,12,4,0.3333333333333333,3,8,53,0.39622641509433965,21,-1.54,177,0.5084745762711864,90,161,0.782608695652174,126,0.3189873417721519,12,4,0,0,5,0,47,186,0.9086021505376344,169,0.4278481012658228,8.87,41,0.6341463414634146,26,0.06582278481012659,109,61,19,29,15.87,55,0.5454545454545454,30,3,7.32,462,0.854978354978355,395,61,0.7049180327868853,43,0.10886075949367088,0,0,23,4,,32,10,0.3125,56.25,84,0.7619047619047619,64,0.1620253164556962,83,16,38,29,0,4-3-1-2 (100.0%),14,12,6,0.5,4,2,0.5,0.25,8,0.5714285714285714,0.0,2,0,4,0.0,0,0.0,0.7142857142857143,21,15,21,3,1.54
2023,2023-10-01,Sacramento State Hornets - UC San Diego Tritons 0:0,United States. NCAA D1 Big West,96,False,UC San Diego Tritons,36,0.4444444444444444,16,22.39,2.73,13.8,41,0.8292682926829268,34,0.15178571428571427,13,0,8,2,0.25,0,0,,18,7,0.3888888888888889,9,4,55,0.45454545454545453,25,-2.59,177,0.4915254237288136,87,119,0.7058823529411765,84,0.375,15,3,1,0,4,0,48,90,0.8333333333333334,75,0.33482142857142855,18.12,54,0.5555555555555556,30,0.13392857142857142,90,49,19,22,13.16,53,0.6037735849056604,32,5,11.39,298,0.7516778523489933,224,55,0.5818181818181818,32,0.14285714285714285,0,0,21,3,,27,6,0.2222222222222222,43.75,79,0.7088607594936709,56,0.25,86,14,47,25,0,4-4-2 (100.0%),12,14,9,0.6428571428571429,3,2,0.6666666666666666,0.3333333333333333,6,0.5,0.0,3,0,3,0.6666666666666666,2,0.008928571428571428,0.7142857142857143,14,10,19,3,2.59
2023,2023-10-05,UC San Diego Tritons - Cal State Fullerton Titans 1:4,United States. NCAA D1 Big West,98,True,Cal State Fullerton Titans,33,0.45454545454545453,15,21.58,4.29,19.35,71,0.8873239436619719,63,0.16321243523316062,10,1,4,2,0.5,1,1,1.0,9,2,0.2222222222222222,2,14,50,0.68,34,2.6100000000000003,188,0.4787234042553192,90,146,0.7671232876712328,112,0.29015544041450775,14,3,1,3,13,4,35,165,0.8303030303030303,137,0.3549222797927461,12.5,59,0.5254237288135594,31,0.08031088082901554,115,52,22,41,16.31,71,0.39436619718309857,28,6,10.5,472,0.8177966101694916,386,62,0.7419354838709677,46,0.11917098445595854,0,0,27,6,,30,8,0.26666666666666666,59.41,92,0.717391304347826,66,0.17098445595854922,91,9,43,39,0,4-4-2 (46.8%),14,12,4,0.3333333333333333,7,1,0.14285714285714285,0.2,5,0.35714285714285715,0.5,2,1,3,0.3333333333333333,1,0.0025906735751295338,0.9411764705882353,17,16,24,3,1.39
2023,2023-10-05,UC San Diego Tritons - Cal State Fullerton Titans 1:4,United States. NCAA D1 Big West,98,False,UC San Diego Tritons,33,0.30303030303030304,10,23.8,2.13,16.24,36,0.9166666666666666,33,0.1813186813186813,10,4,9,3,0.3333333333333333,1,1,1.0,16,7,0.4375,7,8,71,0.6056338028169014,43,-0.17999999999999994,188,0.43617021276595747,82,130,0.6461538461538462,84,0.46153846153846156,10,6,1,-3,7,1,37,56,0.7142857142857143,40,0.21978021978021978,17.69,46,0.41304347826086957,19,0.1043956043956044,118,64,11,43,13.15,50,0.32,16,0,15.75,260,0.7,182,52,0.6346153846153846,33,0.1813186813186813,0,0,24,3,,30,5,0.16666666666666666,40.59,61,0.7868852459016393,48,0.26373626373626374,81,16,30,35,0,4-2-3-1 (100.0%),12,14,5,0.35714285714285715,4,1,0.25,0.3333333333333333,3,0.25,,0,0,1,1.0,1,0.005494505494505495,0.9090909090909091,22,20,23,0,1.18
2023,2023-10-08,Cal Poly Mustangs - UC San Diego Tritons 3:1,United States. NCAA D1 Big West,99,True,Cal Poly Mustangs,50,0.5,25,21.71,3.44,16.05,64,0.890625,57,0.1743119266055046,22,1,2,1,0.5,1,1,1.0,13,1,0.07692307692307693,0,8,77,0.5194805194805194,40,1.53,233,0.49356223175965663,115,156,0.6089743589743589,95,0.290519877675841,16,2,1,2,8,3,42,172,0.8313953488372093,143,0.43730886850152906,14.06,61,0.45901639344262296,28,0.0856269113149847,126,52,20,54,16.2,71,0.49295774647887325,35,2,7.68,434,0.7534562211981567,327,60,0.5333333333333333,32,0.09785932721712538,0,0,30,3,,31,7,0.22580645161290322,51.93,88,0.6363636363636364,56,0.1712538226299694,104,12,41,51,0,4-2-3-1 (100.0%),11,7,3,0.42857142857142855,3,0,0.0,0.0,4,0.36363636363636365,1.0,5,5,2,0.0,0,0.0,0.9047619047619048,21,19,13,3,1.47
2023,2023-10-08,Cal Poly Mustangs - UC San Diego Tritons 3:1,United States. NCAA D1 Big West,99,False,UC San Diego Tritons,50,0.46,23,21.86,2.85,21.95,66,0.9393939393939394,62,0.2152777777777778,10,3,2,1,0.5,0,0,,9,1,0.1111111111111111,2,7,71,0.5070422535211268,36,0.79,233,0.4678111587982833,109,149,0.6174496644295302,92,0.3194444444444444,12,4,0,-2,11,1,39,113,0.8053097345132744,91,0.3159722222222222,18.32,70,0.5857142857142857,41,0.1423611111111111,147,60,23,64,15.4,77,0.4805194805194805,37,2,13.76,382,0.7539267015706806,288,64,0.625,40,0.1388888888888889,0,0,18,2,,37,4,0.10810810810810811,48.07,94,0.6702127659574468,63,0.21875,92,8,44,40,0,4-4-2 (92.68%),7,11,5,0.45454545454545453,4,1,0.25,0.5,2,0.2857142857142857,0.6666666666666666,3,2,0,,0,0.0,0.9069767441860465,43,39,11,0,0.21
2023,2023-10-12,UC Riverside Highlanders - UC San Diego Tritons 2:5,United States. NCAA D1 Big West,104,True,UC Riverside Highlanders,33,0.3939393939393939,13,19.99,4.8,16.95,72,0.9444444444444444,68,0.14977973568281938,20,5,5,1,0.2,4,3,0.75,15,5,0.3333333333333333,5,5,92,0.6630434782608695,61,0.44999999999999996,224,0.53125,119,167,0.7485029940119761,125,0.2753303964757709,19,6,2,-3,6,2,34,226,0.9247787610619469,209,0.460352422907489,6.0,32,0.375,12,0.02643171806167401,103,44,20,39,16.08,72,0.4861111111111111,35,2,6.54,533,0.851782363977486,454,45,0.6444444444444445,29,0.06387665198237885,0,0,17,6,,31,2,0.06451612903225806,63.02,78,0.6666666666666666,52,0.1145374449339207,78,11,45,22,1,3-4-1-2 (20.24%),10,14,8,0.5714285714285714,3,1,0.3333333333333333,0.2,5,0.5,0.4,5,2,2,0.0,0,0.0,0.9444444444444444,18,17,17,2,1.55
2023,2023-10-12,UC Riverside Highlanders - UC San Diego Tritons 2:5,United States. NCAA D1 Big West,104,False,UC San Diego Tritons,33,0.45454545454545453,15,22.15,2.31,18.44,40,0.85,34,0.16585365853658537,9,2,4,1,0.25,0,0,,17,8,0.47058823529411764,8,8,72,0.5138888888888888,37,2.99,224,0.41964285714285715,94,112,0.7410714285714286,83,0.40487804878048783,11,8,0,3,7,5,39,74,0.7972972972972973,59,0.28780487804878047,18.15,47,0.6595744680851063,31,0.15121951219512195,90,49,15,26,13.32,92,0.33695652173913043,31,1,19.0,259,0.7915057915057915,205,52,0.6538461538461539,34,0.16585365853658537,1,1,20,3,1.0,28,8,0.2857142857142857,36.98,68,0.8235294117647058,56,0.2731707317073171,75,16,23,36,0,4-4-2 (100.0%),14,10,5,0.5,7,3,0.42857142857142855,0.375,8,0.5714285714285714,,0,0,0,,0,0.0,0.7,20,14,18,3,2.01
2023,2023-10-15,UC San Diego Tritons - CSU Bakersfield Roadrunners 1:0,United States. NCAA D1 Big West,102,True,CSU Bakersfield Roadrunners,39,0.38461538461538464,15,19.22,4.44,17.59,59,0.9152542372881356,54,0.12413793103448276,11,1,4,2,0.5,1,0,0.0,11,2,0.18181818181818182,2,2,79,0.620253164556962,49,-0.43,213,0.5164319248826291,110,164,0.7073170731707317,116,0.26666666666666666,17,4,0,-1,10,0,37,244,0.9426229508196722,230,0.5287356321839081,6.92,36,0.4444444444444444,16,0.0367816091954023,120,35,26,59,16.25,60,0.4666666666666667,28,0,6.17,520,0.8365384615384616,435,39,0.717948717948718,28,0.06436781609195402,0,0,17,7,,20,3,0.15,58.74,75,0.6,45,0.10344827586206896,84,5,39,40,0,4-2-3-1 (100.0%),7,12,3,0.25,2,1,0.5,0.5,2,0.2857142857142857,0.4,5,2,0,,0,0.0,0.7647058823529411,17,13,19,3,0.43
2023,2023-10-15,UC San Diego Tritons - CSU Bakersfield Roadrunners 1:0,United States. NCAA D1 Big West,102,False,UC San Diego Tritons,39,0.48717948717948717,19,20.53,3.05,16.93,49,0.9591836734693877,47,0.17343173431734318,3,0,6,0,0.0,3,1,0.3333333333333333,22,3,0.13636363636363635,3,8,60,0.5333333333333333,32,-0.6499999999999999,213,0.43661971830985913,93,136,0.7352941176470589,100,0.36900369003690037,20,4,2,1,4,1,59,100,0.81,81,0.2988929889298893,10.42,35,0.5142857142857142,18,0.06642066420664207,101,48,12,41,14.95,79,0.379746835443038,30,2,9.29,336,0.8065476190476191,271,58,0.8103448275862069,47,0.17343173431734318,0,0,37,13,,44,7,0.1590909090909091,41.26,66,0.803030303030303,53,0.19557195571955718,91,15,31,45,0,4-4-2 (100.0%),12,7,2,0.2857142857142857,6,1,0.16666666666666666,0.3333333333333333,3,0.25,0.25,4,1,1,1.0,1,0.0036900369003690036,0.7916666666666666,24,19,26,3,1.65
2023,2023-10-19,CSUN Matadors - UC San Diego Tritons 2:1,United States. NCAA D1 Big West,103,True,CSUN Matadors,48,0.5,24,20.14,3.75,19.03,45,0.9555555555555556,43,0.1264705882352941,19,1,3,0,0.0,6,2,0.3333333333333333,14,6,0.42857142857142855,6,9,77,0.6623376623376623,51,-0.7400000000000002,249,0.4979919678714859,124,150,0.6666666666666666,100,0.29411764705882354,13,0,0,1,7,2,30,171,0.9064327485380117,155,0.45588235294117646,13.8,57,0.45614035087719296,26,0.07647058823529412,108,47,25,36,13.77,79,0.4050632911392405,32,1,10.27,413,0.8232445520581114,340,59,0.5932203389830508,35,0.10294117647058823,0,0,31,5,,30,12,0.4,55.46,74,0.7162162162162162,53,0.15588235294117647,99,13,52,34,0,4-2-3-1 (100.0%),15,7,2,0.2857142857142857,8,1,0.125,0.2,5,0.3333333333333333,0.8571428571428571,7,6,1,0.0,0,0.0,0.9523809523809523,21,20,17,1,2.74
2023,2023-10-19,CSUN Matadors - UC San Diego Tritons 2:1,United States. NCAA D1 Big West,103,False,UC San Diego Tritons,48,0.4375,21,21.36,3.03,17.74,43,0.8837209302325582,38,0.14785992217898833,9,2,4,0,0.0,0,0,,15,6,0.4,8,4,79,0.5949367088607594,47,-0.43999999999999995,249,0.4578313253012048,114,139,0.6618705035971223,92,0.35797665369649806,11,3,1,-1,9,1,29,108,0.8703703703703703,94,0.3657587548638132,16.52,55,0.509090909090909,28,0.10894941634241245,126,64,21,41,13.83,77,0.33766233766233766,26,0,10.83,333,0.7717717717717718,257,59,0.6271186440677966,37,0.14396887159533073,0,0,23,4,,23,4,0.17391304347826086,44.54,66,0.7272727272727273,48,0.1867704280155642,90,17,36,37,0,4-4-2 (100.0%),7,15,5,0.3333333333333333,3,0,0.0,0.0,2,0.2857142857142857,0.6666666666666666,6,4,3,0.3333333333333333,1,0.0038910505836575876,0.8666666666666667,30,26,12,3,1.44
2023,2023-10-22,UC San Diego Tritons - UC Davis Aggies 1:2,United States. NCAA D1 Big West,97,True,UC Davis Aggies,58,0.5,29,24.7,2.91,21.23,34,0.9705882352941176,33,0.12547528517110265,36,1,2,0,0.0,0,0,,16,8,0.5,8,4,88,0.5681818181818182,50,1.51,247,0.43724696356275305,108,120,0.5833333333333334,70,0.2661596958174905,23,1,0,1,13,2,61,145,0.8620689655172413,125,0.4752851711026616,18.77,64,0.453125,29,0.11026615969581749,112,54,31,27,13.13,65,0.24615384615384617,16,3,5.55,341,0.7712609970674487,263,64,0.5625,36,0.13688212927756654,0,0,20,1,,27,6,0.2222222222222222,50.91,76,0.7236842105263158,55,0.20912547528517111,91,9,50,32,0,4-1-3-2 (47.48%),7,11,4,0.36363636363636365,4,0,0.0,0.0,3,0.42857142857142855,1.0,3,3,1,0.0,0,0.0,0.9166666666666666,24,22,11,1,0.49
2023,2023-10-22,UC San Diego Tritons - UC Davis Aggies 1:2,United States. NCAA D1 Big West,97,False,UC San Diego Tritons,58,0.3620689655172414,21,22.77,2.65,15.86,51,0.9215686274509803,47,0.17407407407407408,8,2,8,1,0.125,1,0,0.0,28,13,0.4642857142857143,10,4,65,0.7538461538461538,49,0.030000000000000027,247,0.5020242914979757,124,140,0.6785714285714286,95,0.35185185185185186,7,8,2,-1,8,1,21,116,0.8017241379310345,93,0.34444444444444444,15.3,54,0.6111111111111112,33,0.12222222222222222,121,67,16,38,14.1,88,0.4318181818181818,38,0,15.88,353,0.7648725212464589,270,70,0.6857142857142857,48,0.17777777777777778,0,0,36,5,,36,4,0.1111111111111111,49.09,92,0.7934782608695652,73,0.27037037037037037,91,17,39,35,0,4-4-2 (100.0%),11,7,3,0.42857142857142855,3,1,0.3333333333333333,0.25,4,0.36363636363636365,1.0,2,2,1,0.0,0,0.0,0.9090909090909091,33,30,16,1,0.97
2023,2023-10-29,UC Irvine Anteaters - UC San Diego Tritons 3:1,United States. NCAA D1 Big West,101,True,UC Irvine Anteaters,24,0.375,9,19.68,3.83,18.87,64,0.875,56,0.14659685863874344,33,1,9,3,0.3333333333333333,2,2,1.0,11,3,0.2727272727272727,3,12,77,0.5064935064935064,39,2.18,215,0.4418604651162791,95,170,0.6882352941176471,117,0.306282722513089,12,2,0,2,10,3,48,187,0.8342245989304813,156,0.4083769633507853,9.64,48,0.5208333333333334,25,0.06544502617801047,141,58,23,60,17.59,69,0.463768115942029,32,0,9.26,498,0.7670682730923695,382,55,0.6909090909090909,38,0.09947643979057591,0,0,22,5,,27,5,0.18518518518518517,54.18,94,0.6808510638297872,64,0.16753926701570682,102,20,37,45,0,4-2-3-1 (86.02%),12,15,6,0.4,7,3,0.42857142857142855,0.5,6,0.5,0.3333333333333333,3,1,0,,0,0.0,0.8,20,16,15,4,0.82
2023,2023-10-29,UC Irvine Anteaters - UC San Diego Tritons 3:1,United States. NCAA D1 Big West,101,False,UC San Diego Tritons,24,0.5,12,19.8,3.24,21.86,64,0.859375,55,0.1858108108108108,14,3,4,3,0.75,2,2,1.0,20,6,0.3,5,5,69,0.5362318840579711,37,0.06999999999999995,215,0.5162790697674419,111,177,0.5875706214689266,104,0.35135135135135137,15,2,1,-2,6,1,53,109,0.7798165137614679,85,0.28716216216216217,15.33,63,0.42857142857142855,27,0.09121621621621621,159,65,26,68,17.16,77,0.4935064935064935,38,2,9.15,411,0.7201946472019465,296,61,0.4098360655737705,25,0.08445945945945946,0,0,28,1,,30,9,0.3,45.82,73,0.5342465753424658,39,0.13175675675675674,118,16,47,55,0,4-4-2 (100.0%),15,12,6,0.5,10,4,0.4,0.6666666666666666,6,0.4,0.3333333333333333,6,2,0,,0,0.0,0.9117647058823529,34,31,13,0,0.93
