game,x1,y1,won,player,Side
Washington State,34.8,48.0,False,13,Right
Washington State,54.0,8.8,False,18,Left
Washington State,90.0,36.0,False,5,Left
Washington State,80.4,32.0,False,13,Left
Washington State,10.799999999999999,13.600000000000001,True,6,Left
Washington State,87.6,21.6,False,7,Left
Washington State,40.800000000000004,46.4,True,10,Right
Washington State,49.199999999999996,34.4,False,21,Left
Washington State,37.2,11.200000000000001,True,21,Left
Washington State,42.0,19.2,True,21,Left
Washington State,55.2,62.400000000000006,True,15,Right
Washington State,32.400000000000006,46.4,True,14,Right
Washington State,88.8,16.0,True,3,Left
Washington State,39.6,69.6,False,13,Right
Washington State,40.800000000000004,17.6,True,21,Left
Washington State,80.4,72.8,False,7,Right
Washington State,36.0,13.600000000000001,True,21,Left
Washington State,72.0,26.400000000000002,True,17,Left
Washington State,54.0,76.0,False,7,Right
Washington State,44.4,19.2,False,17,Left
Washington State,56.4,20.8,False,28,Left
Washington State,38.4,3.2,False,28,Left
Washington State,49.199999999999996,6.4,False,28,Left
Washington State,43.199999999999996,22.400000000000002,True,3,Left
Washington State,108.0,10.4,False,21,Left
Washington State,118.8,16.8,False,28,Left
Washington State,75.6,78.4,True,10,Right
Washington State,38.4,76.0,True,7,Right
Washington State,42.0,20.8,True,17,Left
Washington State,80.4,72.8,False,7,Right
Washington State,81.60000000000001,62.400000000000006,False,10,Right
Washington State,85.19999999999999,26.400000000000002,True,17,Left
Washington State,82.8,76.0,False,7,Right
Washington State,110.4,72.0,False,23,Right
Washington State,75.6,73.60000000000001,True,13,Right
Washington State,86.39999999999999,58.4,False,23,Right
Washington State,19.2,57.599999999999994,False,14,Right
Washington State,32.400000000000006,76.0,True,15,Right
Washington State,26.4,76.8,True,13,Right
Washington State,22.8,10.4,False,17,Left
Washington State,56.4,13.600000000000001,True,23,Left
Washington State,37.2,36.800000000000004,False,6,Left
Washington State,52.8,7.199999999999999,False,21,Left
Washington State,111.60000000000001,61.6,False,15,Right
Washington State,75.6,32.0,True,21,Left
Washington State,87.6,28.0,False,23,Left
Washington State,82.8,48.8,False,10,Right
Washington State,34.8,29.6,True,10,Left
Washington State,51.6,48.8,True,10,Right
SDSU,97.2,3.2,False,21,Left
SDSU,69.6,50.4,False,10,Right
SDSU,42.0,27.200000000000003,True,8,Left
SDSU,100.8,54.400000000000006,True,7,Right
SDSU,68.39999999999999,25.6,True,23,Left
SDSU,94.80000000000001,29.6,False,23,Left
SDSU,104.4,0.8,False,21,Left
SDSU,104.4,60.0,True,7,Right
SDSU,56.4,57.599999999999994,False,23,Right
SDSU,92.4,7.199999999999999,True,21,Left
SDSU,57.599999999999994,56.8,False,23,Right
SDSU,87.6,3.2,True,23,Left
SDSU,80.4,45.599999999999994,False,23,Right
SDSU,50.4,67.2,False,23,Right
SDSU,56.4,7.199999999999999,False,3,Left
SDSU,37.2,16.0,False,6,Left
SDSU,54.0,68.8,False,7,Right
SDSU,99.6,6.4,True,21,Left
SDSU,34.8,12.0,False,17,Left
SDSU,50.4,29.6,False,23,Left
SDSU,51.6,42.400000000000006,True,10,Right
SDSU,97.2,13.600000000000001,True,21,Left
SDSU,103.2,20.0,True,21,Left
SDSU,68.39999999999999,1.6,True,21,Left
SDSU,22.8,3.2,False,6,Left
SDSU,51.6,58.4,True,13,Right
SDSU,91.2,26.400000000000002,False,3,Left
SDSU,38.4,76.0,True,13,Right
SDSU,86.39999999999999,1.6,False,28,Left
SDSU,96.0,26.400000000000002,False,28,Left
SDSU,46.800000000000004,69.6,False,15,Right
SDSU,114.0,75.19999999999999,False,15,Right
SDSU,106.8,28.799999999999997,False,14,Left
SDSU,22.8,72.8,False,13,Right
SDSU,21.599999999999998,3.2,True,21,Left
SDSU,115.19999999999999,9.6,False,23,Left
SDSU,50.4,48.8,False,10,Right
SDSU,15.600000000000001,23.2,False,14,Left
SDSU,66.0,70.4,False,7,Right
SDSU,49.199999999999996,47.199999999999996,False,3,Right
SDSU,112.8,6.4,False,21,Left
SDSU,111.60000000000001,19.2,True,23,Left
SDSU,43.199999999999996,4.8,True,21,Left
SDSU,67.2,12.8,True,17,Left
SDSU,108.0,25.6,False,21,Left
SDSU,46.800000000000004,27.200000000000003,False,8,Left
SDSU,66.0,65.6,False,8,Right
SDSU,72.0,72.8,False,10,Right
SDSU,73.2,74.4,False,10,Right
SDSU,86.39999999999999,76.0,False,15,Right
SDSU,79.2,6.4,False,28,Left
SDSU,79.2,60.8,True,15,Right
SDSU,84.0,3.2,False,7,Left
SDSU,106.8,63.2,False,15,Right
SDSU,94.80000000000001,13.600000000000001,False,28,Left
SDSU,70.8,64.0,True,10,Right
SDSU,103.2,75.19999999999999,False,15,Right
SDSU,86.39999999999999,68.0,True,23,Right
SDSU,88.8,77.6,False,15,Right
SDSU,56.4,8.8,True,17,Left
SDSU,103.2,8.0,True,21,Left
